2019-12-22 17:13:57,074,2019-12-22_16_13_57,INFO,rs,1948692672,__main__,population_size,6,x_y_limits,400,z_sigma,5,sample_point_distance,350 Meters,selection_pressure,0.333333,pc,0.5,pm,0.3,aimed_point_factor,1,n_crossover,3,mutation_max_disturbance_distance,120,mutation_group_size,5,percentage_inserted_and_deleted,0.3,percentage_disturbed,0.3
2019-12-22 17:20:36,543,2019-12-22_16_13_57,INFO,0,threedpoints_1577030781__0,282.24772345586973,threedpoints_1577031151__0,28.03485670738003,threedpoints_1577031151,4.214097048590069,-4.534525427784303,[[304.49100853024345, 48.614993472289505, 4.359407593124352], [380.5566410946355, 74.00347758734725, 4.214097048590069], [282.24772345586973, 40.49433265138859, 4.528176343846861], [289.0483040790193, 45.70673547793062, 4.491289725369086], [320.250110224612, 34.061011193058235, 4.23115707922101], [294.3247433489704, 28.03485670738003, 4.421890645189582]]
2019-12-22 17:27:26,733,2019-12-22_16_13_57,INFO,1,threedpoints_1577030781__1,260.00729600854345,threedpoints_1577030781__1,25.318085465512542,threedpoints_1577031151,4.214097048590069,-7.62317704533703,[[380.5566410946355, 74.00347758734725, 4.214097048590069], [320.250110224612, 34.061011193058235, 4.23115707922101], [261.0037634947495, 30.756677843755263, 4.299865320867037], [260.00729600854345, 25.318085465512542, 4.355058045486226]]
2019-12-22 17:38:22,847,2019-12-22_16_13_57,INFO,2,threedpoints_1577030781__1,260.00729600854345,threedpoints_1577030781__1,25.318085465512542,threedpoints_1577031151__2,4.186138714607742,800319727.9004731,[[320.250110224612, 34.061011193058235, 4.23115707922101], [261.0037634947495, 30.756677843755263, 4.299865320867037], [260.00729600854345, 25.318085465512542, 4.355058045486226], [305.6471649982821, 42.49589807212584, 4.186138714607742], [306.4276446280977, 34.37616971072085, 4.285615835946624]]
2019-12-22 17:48:10,122,2019-12-22_16_13_57,INFO,3,threedpoints_1577030781__1,260.00729600854345,threedpoints_1577031151__3,24.022948604417074,threedpoints_1577030781__3,4.112698561732614,-6.051128594662529,[[320.250110224612, 34.061011193058235, 4.23115707922101], [260.00729600854345, 25.318085465512542, 4.355058045486226], [306.4276446280977, 34.37616971072085, 4.285615835946624], [289.82816297681853, 28.827002626608284, 4.311022244691364], [263.9054480927708, 24.022948604417074, 4.380900376860719], [282.3663550218373, 35.502388065272854, 4.112698561732614]]
2019-12-22 17:57:56,948,2019-12-22_16_13_57,INFO,4,threedpoints_1577031151__4,259.9007265764976,threedpoints_1577031011__4,21.92240927268947,threedpoints_1577030781__3,4.112698561732614,3.3333661661606726,[[282.3663550218373, 35.502388065272854, 4.112698561732614], [265.8110741537584, 21.92240927268947, 4.185357020727489], [279.9101220303282, 29.851220979362946, 4.160236071793376], [259.9007265764976, 22.568981000749243, 4.307204507875953]]
2019-12-22 18:12:02,963,2019-12-22_16_13_57,INFO,5,threedpoints_1577030781__5,249.54431000552435,threedpoints_1577030781__5,18.02837793772334,threedpoints_1577030781__5,3.9502112184275586,800319743.4718015,[[291.71348644147355, 36.77996832707191, 3.9502112184275586], [249.54431000552435, 18.02837793772334, 4.113159464413916], [267.21404885589766, 26.79409203477489, 4.0277886606012085]]
2019-12-22 18:26:23,702,2019-12-22_16_13_57,INFO,6,threedpoints_1577030781__5,249.54431000552435,threedpoints_1577030781__5,18.02837793772334,threedpoints_1577030781__5,3.9502112184275586,4.55059753434027,[[291.71348644147355, 36.77996832707191, 3.9502112184275586], [249.54431000552435, 18.02837793772334, 4.113159464413916], [267.21404885589766, 26.79409203477489, 4.0277886606012085]]
2019-12-22 18:41:30,109,2019-12-22_16_13_57,INFO,7,threedpoints_1577031011__7,241.2878749931687,threedpoints_1577031011__7,16.221065074866956,threedpoints_1577030781__5,3.9502112184275586,-6.571383330357094,[[291.71348644147355, 36.77996832707191, 3.9502112184275586], [249.54431000552435, 18.02837793772334, 4.113159464413916], [267.21404885589766, 26.79409203477489, 4.0277886606012085], [248.54834900436373, 17.790607960032624, 4.144343853646043], [241.2878749931687, 16.221065074866956, 4.145013510637786]]
2019-12-22 18:59:03,205,2019-12-22_16_13_57,INFO,8,threedpoints_1577031011__7,241.2878749931687,threedpoints_1577031011__7,16.221065074866956,threedpoints_1577030781__5,3.9502112184275586,0.6912716180888054,[[291.71348644147355, 36.77996832707191, 3.9502112184275586], [249.54431000552435, 18.02837793772334, 4.113159464413916], [248.54834900436373, 17.790607960032624, 4.144343853646043], [241.2878749931687, 16.221065074866956, 4.145013510637786], [249.54431000552435, 18.02837793772334, 4.113159464413916], [256.9742956624566, 26.4924751232386, 4.00890738030742]]
2019-12-22 19:16:57,267,2019-12-22_16_13_57,INFO,9,threedpoints_1577030781__9,241.2116781630798,threedpoints_1577031011__7,16.221065074866956,threedpoints_1577030781__5,3.9502112184275586,-2.0736452500056544,[[291.71348644147355, 36.77996832707191, 3.9502112184275586], [241.2878749931687, 16.221065074866956, 4.145013510637786], [249.54431000552435, 18.02837793772334, 4.113159464413916], [256.9742956624566, 26.4924751232386, 4.00890738030742], [241.2116781630798, 16.7222003816415, 4.1201704991049946], [256.9742956624566, 26.4924751232386, 4.00890738030742]]
2019-12-22 19:38:07,118,2019-12-22_16_13_57,INFO,10,threedpoints_1577030781__9,241.2116781630798,threedpoints_1577031011__7,16.221065074866956,threedpoints_1577030781__5,3.9502112184275586,-1.3294612103724148,[[291.71348644147355, 36.77996832707191, 3.9502112184275586], [241.2878749931687, 16.221065074866956, 4.145013510637786], [249.54431000552435, 18.02837793772334, 4.113159464413916], [241.2116781630798, 16.7222003816415, 4.1201704991049946], [241.2878749931687, 16.221065074866956, 4.145013510637786], [256.9742956624566, 26.4924751232386, 4.00890738030742]]
