2019-12-19 22:48:39,549,2019-12-19_21_48_39,INFO,<class 'problems.ThreeDSpace.ThreeDSpace'>,2260975218480,algorithms.genetic_algorithm,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,1
2019-12-19 23:09:45,681,2019-12-19_21_48_39,INFO,0,threedpoints_1576790792__0,282.27446069421916,threedpoints_1576790792__0,30.277977222653085,threedpoints_1576791719,4.142665267523202,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-19 23:34:26,217,2019-12-19_21_48_39,INFO,1,threedpoints_1576791719__1,278.4652451429333,threedpoints_1576790792__0,30.277977222653085,threedpoints_1576791849__1,4.215456961550709,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 00:03:00,462,2019-12-19_21_48_39,INFO,2,threedpoints_1576790792__2,238.13941011839557,threedpoints_1576790469__2,14.620452005360196,threedpoints_1576790687__2,4.051086326886263,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 00:39:01,241,2019-12-19_21_48_39,INFO,3,threedpoints_1576790792__2,238.13941011839557,threedpoints_1576791719__3,13.94161184630654,threedpoints_1576790792__2,4.281329085725182,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 01:08:57,968,2019-12-19_21_48_39,INFO,4,threedpoints_1576790899__4,235.29279337811525,threedpoints_1576791719__3,13.94161184630654,threedpoints_1576790792__2,4.281329085725182,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 01:35:54,924,2019-12-19_21_48_39,INFO,5,threedpoints_1576790899__5,230.25803718811665,threedpoints_1576791719__3,13.94161184630654,threedpoints_1576791719__5,4.582675592661917,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 02:03:09,558,2019-12-19_21_48_39,INFO,6,threedpoints_1576790899__5,230.25803718811665,threedpoints_1576791719__3,13.94161184630654,threedpoints_1576790469__6,4.570655033890502,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,0.530407472596437
2019-12-20 02:31:34,473,2019-12-19_21_48_39,INFO,7,threedpoints_1576790899__5,230.25803718811665,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__6,4.570655033890502,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,2.3178051578490226
2019-12-20 03:02:24,279,2019-12-19_21_48_39,INFO,8,threedpoints_1576790469__8,224.19455057798808,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576791719__8,4.54583747600132,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,-1.7065661522352116
2019-12-20 03:38:44,018,2019-12-19_21_48_39,INFO,9,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576791719__9,4.376233357994384,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,-2.4321067729872965
2019-12-20 04:32:37,187,2019-12-19_21_48_39,INFO,10,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576791719__9,4.376233357994384,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,2.3718977782449002
2019-12-20 05:26:39,661,2019-12-19_21_48_39,INFO,11,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576791719__11,4.360079693695101,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 06:25:01,850,2019-12-19_21_48_39,INFO,12,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576791719__12,4.346150293167877,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,3.5352794413022224
2019-12-20 07:19:22,997,2019-12-19_21_48_39,INFO,13,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__13,4.31219674555211,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,1.0164180596101318
2019-12-20 08:29:17,918,2019-12-19_21_48_39,INFO,14,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__13,4.31219674555211,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,nan
2019-12-20 09:38:47,093,2019-12-19_21_48_39,INFO,15,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__13,4.31219674555211,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,3.2130851928582587
2019-12-20 10:43:04,438,2019-12-19_21_48_39,INFO,16,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__13,4.31219674555211,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,2.9755466717150227
2019-12-20 11:59:02,591,2019-12-19_21_48_39,INFO,17,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__13,4.31219674555211,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,2.982436916110913
2019-12-20 13:31:35,314,2019-12-19_21_48_39,INFO,18,threedpoints_1576790899__9,220.654953780961,threedpoints_1576790899__7,13.685599756749934,threedpoints_1576790469__13,4.31219674555211,10,tournament_selection,n_point_crossover,0.5,ball_mutation,0.3,3.3382876463778928
