2019-12-28 01:17:02,237,2019-12-28_00_17_02,INFO,rs,1717612736,__main__,population_size,10,x_y_limits,400,z_sigma,5,sample_point_distance,350 Meters,selection_pressure,0.3,pc,0.9,pm,0.5,aimed_point_factor,1,n_crossover,7,mutation_max_disturbance_distance,80,mutation_group_size,6,percentage_inserted_and_deleted,0.2,percentage_disturbed,0.2
2019-12-28 01:38:06,662,2019-12-28_00_17_02,INFO,0,threedpoints_1577492114__0,279.9051261750381,threedpoints_1577490872__0,28.203688050794746,threedpoints_1577491893__0,4.123703509135792,858993272.1922587,[[315.65052308251757, 53.07147690230523, 4.154748150621893], [292.1006267013157, 28.203688050794746, 4.25390818912351], [315.65052308251757, 53.07147690230523, 4.154748150621893], [315.65052308251757, 53.07147690230523, 4.154748150621893], [314.9798225228048, 61.73418192187991, 4.123703509135792], [293.50230187759007, 52.94475893205936, 4.210069961079728], [279.9051261750381, 31.5042022849942, 4.309702996419581]]
2019-12-28 01:59:24,524,2019-12-28_00_17_02,INFO,1,threedpoints_1577491893__1,269.94933422101025,threedpoints_1577491050__1,28.03204443983228,threedpoints_1577490958__1,4.101527928603114,-0.26562721710342885,[[279.9051261750381, 31.5042022849942, 4.309702996419581], [269.94933422101025, 36.02263891450668, 4.429602459815998], [286.1936868397628, 30.142091777242722, 4.101527928603114], [282.48513499456885, 28.03204443983228, 4.1049095931743596], [275.0641167422624, 37.121211951749956, 4.279019797210461]]
2019-12-28 02:24:45,038,2019-12-28_00_17_02,INFO,2,threedpoints_1577491893__2,248.81495523382105,threedpoints_1577490958__2,23.06765857402489,threedpoints_1577491999__2,4.1002102866358765,-2.7188725688616984,[[286.1936868397628, 30.142091777242722, 4.101527928603114], [282.48513499456885, 28.03204443983228, 4.1049095931743596], [255.33047405817226, 36.86288222274754, 4.497169263328741], [268.53087441528453, 23.06765857402489, 4.163727449006708], [263.38133285372845, 27.804353063732364, 4.300525940200684], [278.1964241802338, 32.04398149196004, 4.103742488446716], [248.81495523382105, 37.657086303365695, 4.397890395746667], [283.85132843565106, 28.01672919125697, 4.1073885633066345], [285.5355599114331, 30.914419040593298, 4.1002102866358765]]
2019-12-28 02:56:42,143,2019-12-28_00_17_02,INFO,3,threedpoints_1577490872__3,245.9674797038603,threedpoints_1577490872__3,15.09904539964824,threedpoints_1577491893__3,3.90781311300336,2.8533906151945843,[[264.8118093509266, 21.789083080126673, 4.049540086353146], [264.7934473487322, 28.046407478472595, 4.020789262756234], [245.9674797038603, 15.09904539964824, 4.209035714674765], [263.697728722251, 28.053537800290357, 3.90781311300336]]
2019-12-28 03:31:10,939,2019-12-28_00_17_02,INFO,4,threedpoints_1577490872__3,245.9674797038603,threedpoints_1577490872__3,15.09904539964824,threedpoints_1577491893__3,3.90781311300336,644244948.9963398,[[264.8118093509266, 21.789083080126673, 4.049540086353146], [264.7934473487322, 28.046407478472595, 4.020789262756234], [245.9674797038603, 15.09904539964824, 4.209035714674765], [263.697728722251, 28.053537800290357, 3.90781311300336], [261.11836944267344, 20.334789580813823, 4.117093976797346], [258.39286538901456, 21.20456111570028, 4.073609017090573], [254.43203759296262, 26.898728731307195, 4.130583604179005], [248.1885437986394, 19.471458206114345, 4.143011645572029], [264.8118093509266, 21.789083080126673, 4.049540086353146], [264.8118093509266, 21.789083080126673, 4.049540086353146]]
2019-12-28 04:05:15,490,2019-12-28_00_17_02,INFO,5,threedpoints_1577490872__5,245.7745319656813,threedpoints_1577490872__3,15.09904539964824,threedpoints_1577491893__3,3.90781311300336,1.1142658129958676,[[245.9674797038603, 15.09904539964824, 4.209035714674765], [263.697728722251, 28.053537800290357, 3.90781311300336], [248.1885437986394, 19.471458206114345, 4.143011645572029], [265.89204517348713, 22.036476965485463, 3.979658923267421], [254.27373120519718, 19.93799654227712, 3.981540476388957], [261.53006428992063, 27.63502438736154, 3.966080827183272], [247.41262150362883, 16.510772121743607, 4.20565917145381], [245.7745319656813, 17.775266445613738, 4.3253585352188955]]
2019-12-28 04:41:24,534,2019-12-28_00_17_02,INFO,6,threedpoints_1577490958__6,240.81665046505515,threedpoints_1577490958__6,14.891240189987334,threedpoints_1577491893__3,3.90781311300336,-0.7989117584353238,[[263.697728722251, 28.053537800290357, 3.90781311300336], [248.1885437986394, 19.471458206114345, 4.143011645572029], [265.89204517348713, 22.036476965485463, 3.979658923267421], [254.27373120519718, 19.93799654227712, 3.981540476388957], [261.53006428992063, 27.63502438736154, 3.966080827183272], [245.7745319656813, 17.775266445613738, 4.3253585352188955], [240.84403086079075, 15.053577183363977, 4.343144436331428], [240.81665046505515, 14.891240189987334, 4.395631246898621], [249.84316625319335, 15.066803944844334, 4.073928836027402], [263.697728722251, 28.053537800290357, 3.90781311300336]]
2019-12-28 05:31:02,141,2019-12-28_00_17_02,INFO,7,threedpoints_1577490958__6,240.81665046505515,threedpoints_1577490958__6,14.891240189987334,threedpoints_1577491893__3,3.90781311300336,1.8791601037286938,[[263.697728722251, 28.053537800290357, 3.90781311300336], [248.1885437986394, 19.471458206114345, 4.143011645572029], [261.53006428992063, 27.63502438736154, 3.966080827183272], [245.7745319656813, 17.775266445613738, 4.3253585352188955], [240.81665046505515, 14.891240189987334, 4.395631246898621], [249.84316625319335, 15.066803944844334, 4.073928836027402], [243.0618713023535, 16.182400783499236, 4.32558687061033], [261.58109018148167, 28.77904458177028, 3.9524087098739322], [251.57162625186248, 16.07101153742754, 3.9760604436190228], [263.697728722251, 28.053537800290357, 3.90781311300336]]
2019-12-28 06:22:27,986,2019-12-28_00_17_02,INFO,8,threedpoints_1577491893__8,237.1177753103937,threedpoints_1577490958__6,14.891240189987334,threedpoints_1577491893__3,3.90781311300336,-0.7523718518490341,[[263.697728722251, 28.053537800290357, 3.90781311300336], [248.1885437986394, 19.471458206114345, 4.143011645572029], [261.53006428992063, 27.63502438736154, 3.966080827183272], [240.81665046505515, 14.891240189987334, 4.395631246898621], [261.58109018148167, 28.77904458177028, 3.9524087098739322], [251.57162625186248, 16.07101153742754, 3.9760604436190228], [263.697728722251, 28.053537800290357, 3.90781311300336], [237.1177753103937, 15.49938097227622, 4.151818255249994], [240.81665046505515, 14.891240189987334, 4.395631246898621], [247.57059125876634, 28.63958149745235, 4.127552228654095]]
2019-12-28 07:13:53,089,2019-12-28_00_17_02,INFO,9,threedpoints_1577490958__9,236.53720250513305,threedpoints_1577490872__9,14.65090781182574,threedpoints_1577491893__3,3.90781311300336,-0.5306276214858627,[[263.697728722251, 28.053537800290357, 3.90781311300336], [251.57162625186248, 16.07101153742754, 3.9760604436190228], [263.697728722251, 28.053537800290357, 3.90781311300336], [237.1177753103937, 15.49938097227622, 4.151818255249994], [237.83852797836073, 14.65090781182574, 4.035813996145508], [252.97373334917052, 23.798140619143908, 3.9258634897602636], [236.53720250513305, 15.287432806565372, 4.3219388952308]]
2019-12-28 08:12:00,665,2019-12-28_00_17_02,INFO,10,threedpoints_1577490958__10,221.32650737111106,threedpoints_1577490872__9,14.65090781182574,threedpoints_1577491893__10,3.823879080059591,1.8968804872859266,[[251.57162625186248, 16.07101153742754, 3.9760604436190228], [237.1177753103937, 15.49938097227622, 4.151818255249994], [237.83852797836073, 14.65090781182574, 4.035813996145508], [252.97373334917052, 23.798140619143908, 3.9258634897602636], [236.53720250513305, 15.287432806565372, 4.3219388952308], [221.32650737111106, 17.204562182618993, 4.554777888081823], [255.5741269048758, 21.245959125210558, 3.823879080059591], [252.23392613392465, 22.14873633584685, 3.947381881389007], [251.7096874033212, 22.363562260449193, 3.9475326126408823], [254.22630223279458, 22.111221322832705, 3.973029992781748]]
2019-12-28 09:17:32,713,2019-12-28_00_17_02,INFO,11,threedpoints_1577490958__10,221.32650737111106,threedpoints_1577490872__11,14.035392979595244,threedpoints_1577491893__10,3.823879080059591,1.3926668131227018,[[251.57162625186248, 16.07101153742754, 3.9760604436190228], [252.97373334917052, 23.798140619143908, 3.9258634897602636], [236.53720250513305, 15.287432806565372, 4.3219388952308], [221.32650737111106, 17.204562182618993, 4.554777888081823], [255.5741269048758, 21.245959125210558, 3.823879080059591], [254.22630223279458, 22.111221322832705, 3.973029992781748], [247.40656881164588, 22.54857269868624, 3.9693925794907465], [235.75414905027, 14.035392979595244, 4.3526483483183975], [236.74230954083257, 14.502313967021635, 4.020338442056248], [254.81884966886898, 23.54237446721491, 3.838879223808355]]
2019-12-28 10:36:11,150,2019-12-28_00_17_02,INFO,12,threedpoints_1577490958__10,221.32650737111106,threedpoints_1577490872__11,14.035392979595244,threedpoints_1577491893__10,3.823879080059591,4.036696443238981,[[251.57162625186248, 16.07101153742754, 3.9760604436190228], [252.97373334917052, 23.798140619143908, 3.9258634897602636], [236.53720250513305, 15.287432806565372, 4.3219388952308], [221.32650737111106, 17.204562182618993, 4.554777888081823], [255.5741269048758, 21.245959125210558, 3.823879080059591], [254.22630223279458, 22.111221322832705, 3.973029992781748], [247.40656881164588, 22.54857269868624, 3.9693925794907465], [235.75414905027, 14.035392979595244, 4.3526483483183975], [236.74230954083257, 14.502313967021635, 4.020338442056248], [254.81884966886898, 23.54237446721491, 3.838879223808355]]
2019-12-28 12:03:37,368,2019-12-28_00_17_02,INFO,13,threedpoints_1577490958__10,221.32650737111106,threedpoints_1577490872__11,14.035392979595244,threedpoints_1577490958__13,3.731592926151022,3.2544241076908094,[[251.57162625186248, 16.07101153742754, 3.9760604436190228], [236.53720250513305, 15.287432806565372, 4.3219388952308], [221.32650737111106, 17.204562182618993, 4.554777888081823], [255.5741269048758, 21.245959125210558, 3.823879080059591], [247.40656881164588, 22.54857269868624, 3.9693925794907465], [235.75414905027, 14.035392979595244, 4.3526483483183975], [236.74230954083257, 14.502313967021635, 4.020338442056248], [247.6593606201069, 23.6097883327187, 3.8750621651569137], [253.59157920965123, 22.110852772089018, 3.832161090125357], [271.5143816475065, 42.238278780340536, 3.731592926151022]]
