2019-12-25 19:57:23,801,2019-12-25_18_57_23,INFO,rs,1717612736,__main__,population_size,10,x_y_limits,400,z_sigma,5,sample_point_distance,350 Meters,selection_pressure,0.3,pc,0.8,pm,0.3,aimed_point_factor,1,n_crossover,5,mutation_max_disturbance_distance,80,mutation_group_size,6,percentage_inserted_and_deleted,0.2,percentage_disturbed,0.6
2019-12-25 20:13:26,219,2019-12-25_18_57_23,INFO,0,threedpoints_1577299120__0,283.7244541003083,threedpoints_1577299927__0,23.363061123071283,threedpoints_1577299927,4.15546654896994,0.25809545523389943,[[315.6501537036598, 53.08934189472299, 4.15546654896994], [287.47161753167023, 41.474405194843314, 4.239036285173789], [283.7244541003083, 40.49219659785247, 4.2879362988049685], [290.3385086100957, 23.363061123071283, 4.252594784033364], [296.5773819879747, 39.55124214723638, 4.238200870031827]]
2019-12-25 20:31:49,876,2019-12-25_18_57_23,INFO,1,threedpoints_1577298845__1,276.8013914421187,threedpoints_1577299927__0,23.363061123071283,threedpoints_1577299290__1,4.080867631975682,-1.780882982287551,[[290.3385086100957, 23.363061123071283, 4.252594784033364], [278.3768969695223, 24.12517926015863, 4.1216266763095], [290.3385086100957, 23.363061123071283, 4.252594784033364], [290.3385086100957, 23.363061123071283, 4.252594784033364], [276.8013914421187, 37.403846020565574, 4.181995475333131], [290.8045062525916, 31.25282010093282, 4.115386238817411], [318.58404121290806, 42.4969156874149, 4.080867631975682]]
2019-12-25 20:52:53,569,2019-12-25_18_57_23,INFO,2,threedpoints_1577299120__2,266.442225358698,threedpoints_1577299927__0,23.363061123071283,threedpoints_1577299031__2,3.960201342958445,0.8930691287767729,[[290.3385086100957, 23.363061123071283, 4.252594784033364], [278.3768969695223, 24.12517926015863, 4.1216266763095], [290.3385086100957, 23.363061123071283, 4.252594784033364], [290.3385086100957, 23.363061123071283, 4.252594784033364], [284.48988468880617, 26.010529964363823, 3.960201342958445], [266.442225358698, 27.65902688768634, 4.053315047834603], [290.3385086100957, 23.363061123071283, 4.252594784033364], [290.3385086100957, 23.363061123071283, 4.252594784033364], [277.5264594586404, 30.153880403191785, 4.0384864162799525], [274.09269430876446, 26.098310614326003, 4.173112856100723]]
